0,0.1
1e-06,0.0
2e-06,0.0
3e-06,0.0
4e-06,0.0
5e-06,0.0
6e-06,0.0
7e-06,0.0
8e-06,0.0
9e-06,2.19974510379774e-05
1e-05,8.79800349980095e-05
1.1e-05,0.000197933101718053
1.2e-05,0.000351842005793186
1.3e-05,0.000549692106574065
1.4e-05,0.000791468768165383
1.5e-05,0.00107715735942432
1.6e-05,0.00140674325395902
1.7e-05,0.00178021183012701
1.8e-05,0.00219754847103372
1.9e-05,0.00265873856453087
2e-05,0.003163767503215
2.1e-05,0.00371262068442586
2.2e-05,0.00430528351024494
2.3e-05,0.00494174138749388
2.4e-05,0.00562197972773297
2.5e-05,0.00634598394725957
2.6e-05,0.00711373946710661
2.7e-05,0.00792523171304103
2.8e-05,0.00878044611556227
2.9e-05,0.0096793681099007
3e-05,0.0106219831360161
3.1e-05,0.0116082766385961
3.2e-05,0.0126382340670548
3.3e-05,0.013711840875531
3.4e-05,0.0148290825228867
3.5e-05,0.0159899444727059
3.6e-05,0.0171944121932925
3.7e-05,0.0184424711576692
3.8e-05,0.0197341068435761
3.9e-05,0.0210693047334685
4e-05,0.022448050314516
4.1e-05,0.0238703290786008
4.2e-05,0.025336126522316
4.3e-05,0.0268454281469644
4.4e-05,0.0283982194585565
4.5e-05,0.0299944859678095
4.6e-05,0.0316342131901454
4.7e-05,0.0333173866456894
4.8e-05,0.035043991859269
4.9e-05,0.0368140143604116
5e-05,0.0386274396833438
5.1e-05,0.0404842533669891
5.2e-05,0.0423844409549671
5.3e-05,0.0443279879955915
5.4e-05,0.0463148800418685
5.5e-05,0.048345102651496
5.6e-05,0.0504186413868611
5.7e-05,0.0525354818150393
5.8e-05,0.0546956095077926
5.9e-05,0.0568990100415682
6e-05,0.0591456689974969
6.1e-05,0.0614355719613915
6.2e-05,0.0637687045237453
6.3e-05,0.0661450522797307
6.4e-05,0.0685646008291977
6.5e-05,0.0710273357766721
6.6e-05,0.0735332427313543
6.7e-05,0.0760823073071177
6.8e-05,0.0786745151225071
6.9e-05,0.0813098518007371
7e-05,0.0839883029696908
7.1e-05,0.0867098542619183
7.2e-05,0.089474491314635
7.3e-05,0.0922821997697201
7.4e-05,0.0951329652737153
7.5e-05,0.098026773477823
7.6e-05,0.100963610037905
7.7e-05,0.103943460614481
7.8e-05,0.106966310872726
7.9e-05,0.110032146482473
8e-05,0.113140953118203
8.1e-05,0.116292716459054
8.2e-05,0.119487422188811
8.3e-05,0.122725055995909
8.4e-05,0.126005603573431
8.5e-05,0.129329050619103
8.6e-05,0.132695382835298
8.7e-05,0.136104585929031
8.8e-05,0.139556645611957
8.9e-05,0.143051547600372
9e-05,0.146589277615211
9.1e-05,0.150169821382043
9.2e-05,0.153793164631074
9.3e-05,0.157459293097144
9.4e-05,0.161168192519725
9.5e-05,0.164919848642918
9.6e-05,0.168692249764418
9.7e-05,0.172463393955699
9.8e-05,0.176233281624909
9.9e-05,0.180001913180063
0.0001,0.183769289029043
0.000101,0.1875354095796
0.000102,0.191300275239351
0.000103,0.195063886415783
0.000104,0.198826243516248
0.000105,0.202587346947967
0.000106,0.206347197118031
0.000107,0.210105794433395
0.000108,0.213863139300885
0.000109,0.217641229578231
0.00011,0.221462053353879
0.000111,0.225325596384095
0.000112,0.229231844429771
0.000113,0.233180783256424
0.000114,0.237172398634192
0.000115,0.241206676337833
0.000116,0.245283602146726
0.000117,0.249403161844866
0.000118,0.253565341220866
0.000119,0.257770126067952
0.00012,0.262017502183964
0.000121,0.266307455371355
0.000122,0.270639971437186
0.000123,0.275015036193127
0.000124,0.279432635455458
0.000125,0.283892755045062
0.000126,0.288395380787427
0.000127,0.292940498512644
0.000128,0.297528094055404
0.000129,0.302158153255001
0.00013,0.306830661955324
0.000131,0.31154560600486
0.000132,0.316302971256691
0.000133,0.321102743568494
0.000134,0.325944908802537
0.000135,0.330829452825679
0.000136,0.33575636150937
0.000137,0.340725620729644
0.000138,0.345737216367127
0.000139,0.350791134307024
0.00014,0.355887360439128
0.000141,0.361025880657811
0.000142,0.366206680862027
0.000143,0.371429746955308
0.000144,0.376695064845764
0.000145,0.382002620446082
0.000146,0.38735239967352
0.000147,0.392744388449912
0.000148,0.398178572701664
0.000149,0.40365493835975
0.00015,0.409173471359713
0.000151,0.414734157641664
0.000152,0.420336983150279
0.000153,0.425981933834797
0.000154,0.431668995649022
0.000155,0.437398154551318
0.000156,0.443169396504607
0.000157,0.448982707476371
0.000158,0.454838073438649
0.000159,0.460735480368034
0.00016,0.466674914245674
0.000161,0.472656361057268
0.000162,0.478679806793066
0.000163,0.484745237447868
0.000164,0.490852639021022
0.000165,0.497001997516421
0.000166,0.503193298942504
0.000167,0.509426529312253
0.000168,0.515701674643192
0.000169,0.522018720957385
0.00017,0.528377654281436
0.000171,0.534778460646486
0.000172,0.541221126088212
0.000173,0.547705636646825
0.000174,0.55423197836707
0.000175,0.560800137298223
0.000176,0.567410099494091
0.000177,0.574061851013008
0.000178,0.580755377917838
0.000179,0.587490666275967
0.00018,0.594267702159309
0.000181,0.601086471644298
0.000182,0.60794696081189
0.000183,0.614849155747563
0.000184,0.621793042541311
0.000185,0.628778607287644
0.000186,0.635805836085592
0.000187,0.642874715038693
0.000188,0.649985230255003
0.000189,0.657137367847086
0.00019,0.664331113932016
0.000191,0.671566454631375
0.000192,0.678843376071253
0.000193,0.686161864382245
0.000194,0.693521905699447
0.000195,0.700923486162461
0.000196,0.708344594464351
0.000197,0.715763229071835
0.000198,0.723179390788172
0.000199,0.730593080416364
0.0002,0.73800429875915
