time,id_command,id_feedback,iq_command,iq_feedback
0.000155,0,2.67E-05,40,5.740008081
0.000156,0,2.74E-05,40,5.78200968
0.000157,0,2.82E-05,40,5.823997276
0.000158,0,2.89E-05,40,5.865970873
0.000159,0,2.97E-05,40,5.907930478
0.00016,0,3.05E-05,40,5.949876093
0.000161,0,3.13E-05,40,5.991807724
0.000162,0,3.21E-05,40,6.033725375
0.000163,0,3.29E-05,40,6.07562905
0.000164,0,3.38E-05,40,6.117518755
0.000165,0,3.47E-05,40,6.159394493
0.000166,0,3.55E-05,40,6.20125627
0.000167,0,3.64E-05,40,6.243104089
0.000168,0,3.74E-05,40,6.284937956
0.000169,0,3.83E-05,40,6.326757874
0.00017,0,3.92E-05,40,6.368563849
0.000171,0,4.02E-05,40,6.410355885
0.000172,0,4.12E-05,40,6.452133986
0.000173,0,4.22E-05,40,6.493898157
0.000174,0,4.32E-05,40,6.535648403
0.000175,0,4.43E-05,40,6.577384727
0.000176,0,4.53E-05,40,6.619107135
0.000177,0,4.64E-05,40,6.660815631
0.000178,0,4.75E-05,40,6.70251022
0.000179,0,4.87E-05,40,6.744190905
0.00018,0,4.98E-05,40,6.785857692
0.000181,0,5.10E-05,40,6.827510586
0.000182,0,5.21E-05,40,6.869149589
0.000183,0,5.33E-05,40,6.910774708
0.000184,0,5.46E-05,40,6.952385947
0.000185,0,5.58E-05,40,6.993983309
0.000186,0,5.71E-05,40,7.035566801
0.000187,0,5.83E-05,40,7.077136425
0.000188,0,5.97E-05,40,7.118692187
0.000189,0,6.10E-05,40,7.160234091
0.00019,0,6.23E-05,40,7.201762142
0.000191,0,6.37E-05,40,7.243276344
0.000192,0,6.51E-05,40,7.284776702
0.000193,0,6.65E-05,40,7.326263219
0.000194,0,6.80E-05,40,7.367735902
0.000195,0,6.94E-05,40,7.409194753
0.000196,0,7.05E-05,40,7.406725524
0.000197,0,7.16E-05,40,7.404257096
0.000198,0,7.27E-05,40,7.40178947
0.000199,0,7.38E-05,40,7.399322646
0.0002,0,7.49E-05,40,7.396856622
0.000201,0,7.60E-05,40,7.394391399
0.000202,0,7.71E-05,40,7.391926977
0.000203,0,7.83E-05,40,7.389463355
0.000204,0,7.94E-05,40,7.387000532
0.000205,0,8.06E-05,40,7.38453851
0.000206,0,8.18E-05,40,7.382077287
0.000207,0,8.30E-05,40,7.379616863
0.000208,0,8.42E-05,40,7.377157239
0.000209,0,8.59E-05,40,7.418612667
0.00021,0,8.76E-05,40,7.46005427
0.000211,0,8.94E-05,40,7.501482052
0.000212,0,9.12E-05,40,7.542896018
0.000213,0,9.30E-05,40,7.584296172
0.000214,0,9.49E-05,40,7.625682518
0.000215,0,9.67E-05,40,7.667055062
0.000216,0,9.86E-05,40,7.708413808
0.000217,0,0.000100561,40,7.749758759
0.000218,0,0.000102516,40,7.791089921
0.000219,0,0.000104498,40,7.832407299
0.00022,0,0.000106509,40,7.873710895
0.000221,0,0.000108547,40,7.915000716
0.000222,0,0.000110614,40,7.956276765
0.000223,0,0.00011271,40,7.997539048
0.000224,0,0.000114835,40,8.038787567
0.000225,0,0.000116989,40,8.080022329
0.000226,0,0.000119173,40,8.121243337
0.000227,0,0.000121386,40,8.162450596
0.000228,0,0.000123629,40,8.20364411
0.000229,0,0.000125903,40,8.244823884
0.00023,0,0.000128208,40,8.285989922
0.000231,0,0.000130543,40,8.327142228
0.000232,0,0.00013291,40,8.368280808
0.000233,0,0.000135308,40,8.409405666
0.000234,0,0.000137738,40,8.450516805
0.000235,0,0.0001402,40,8.491614231
0.000236,0,0.000142694,40,8.532697949
0.000237,0,0.000145221,40,8.573767961
0.000238,0,0.00014778,40,8.614824273
0.000239,0,0.000150373,40,8.65586689
0.00024,0,0.000153,40,8.696895815
0.000241,0,0.00015566,40,8.737911054
0.000242,0,0.000158354,40,8.77891261
0.000243,0,0.000161082,40,8.819900489
0.000244,0,0.000163845,40,8.860874694
0.000245,0,0.000166643,40,8.90183523
0.000246,0,0.000169477,40,8.942782101
0.000247,0,0.000172345,40,8.983715312
0.000248,0,0.00017525,40,9.024634868
0.000249,0,0.000178191,40,9.065540772
0.00025,0,0.000181168,40,9.106433029
0.000251,0,0.000184182,40,9.147311644
0.000252,0,0.000187233,40,9.188176621
0.000253,0,0.000190321,40,9.229027964
0.000254,0,0.000193447,40,9.269865679
0.000255,0,0.000196611,40,9.310689768
0.000256,0,0.000199813,40,9.351500238
0.000257,0,0.000203053,40,9.392297091
0.000258,0,0.000206333,40,9.433080333
0.000259,0,0.000209651,40,9.473849968
0.00026,0,0.000213009,40,9.514606001
0.000261,0,0.000216407,40,9.555348435
0.000262,0,0.000219846,40,9.596077275
0.000263,0,0.000223324,40,9.636792527
0.000264,0,0.000226843,40,9.677494193
0.000265,0,0.000230404,40,9.718182279
0.000266,0,0.000234006,40,9.758856788
0.000267,0,0.000237649,40,9.799517726
0.000268,0,0.000241335,40,9.840165097
0.000269,0,0.000245063,40,9.880798904
0.00027,0,0.000248833,40,9.921419154
0.000271,0,0.000252647,40,9.962025849
0.000272,0,0.000256504,40,10.00261899
0.000273,0,0.000260404,40,10.04319859
0.000274,0,0.000264349,40,10.08376465
0.000275,0,0.000268338,40,10.12431718
0.000276,0,0.000272372,40,10.16485617
0.000277,0,0.00027645,40,10.20538163
0.000278,0,0.000280574,40,10.24589357
0.000279,0,0.000284744,40,10.28639199
0.00028,0,0.00028896,40,10.3268769
0.000281,0,0.000293222,40,10.36734829
